STT,Version,JD_id,Skill,Câu hỏi (đầy đủ),Correctness,Relevance,Distractor,Tình huống,Rõ ràng,Điểm TB,Đạt,Ghi chú
74,v2_skill_extraction,hr_tuyendung_junior,Đọc và đối chiếu JD với hồ sơ ứng viên,"Khi đối chiếu thông tin trong Job Description (JD) với hồ sơ ứng viên, bạn nhận thấy rằng ứng viên có kinh nghiệm làm việc trong lĩnh vực A nhưng JD chỉ yêu cầu kinh nghiệm trong lĩnh vực B. Bạn sẽ đánh giá ứng viên như thế nào?
A. Ứng viên không phù hợp vì không đáp ứng được yêu cầu của JD.
B. Ứng viên phù hợp vì họ có thể học hỏi và thích nghi nhanh chóng với lĩnh vực mới.  ✓
C. Ứng viên không phù hợp vì kinh nghiệm trong lĩnh vực A không liên quan đến công việc.
D. Ứng viên phù hợp nếu họ đã làm việc trong cả lĩnh vực A và B.",,,,,,,,
75,v2_skill_extraction,hr_tuyendung_junior,Đọc và đối chiếu JD với hồ sơ ứng viên,"Trong quá trình đối chiếu, bạn phát hiện ứng viên có kỹ năng X nhưng JD chỉ yêu cầu kỹ năng Y. Bạn sẽ đánh giá như thế nào?
A. Ứng viên không phù hợp vì họ thiếu kỹ năng Y.
B. Ứng viên phù hợp vì họ có kỹ năng X mà công việc không yêu cầu.
C. Ứng viên phù hợp nếu kỹ năng X là một phần quan trọng của vị trí và có thể bổ sung cho kỹ năng Y.  ✓
D. Ứng viên không phù hợp vì chỉ cần đáp ứng đúng yêu cầu của JD.",,,,,,,,
76,v2_skill_extraction,hr_tuyendung_junior,Hiểu quy trình tuyển dụng cơ bản (sàng lọc - phỏng vấn - offer),"Trong quy trình tuyển dụng, bước nào diễn ra trước khi tổ chức phỏng vấn?
A. Gửi thư mời
B. Sàng lọc hồ sơ ứng viên  ✓
C. Chuẩn bị câu hỏi phỏng vấn
D. Cung cấp thông tin về công ty",,,,,,,,
77,v2_skill_extraction,hr_tuyendung_junior,Hiểu quy trình tuyển dụng cơ bản (sàng lọc - phỏng vấn - offer),"Trong quá trình sàng lọc hồ sơ, nhân viên tuyển dụng thường đánh giá các yếu tố nào?
A. Mức lương mong muốn của ứng viên
B. Kinh nghiệm làm việc liên quan  ✓
C. Thời gian làm việc sẵn có
D. Ảnh chụp chứng minh thư",,,,,,,,
78,v2_skill_extraction,hr_tuyendung_junior,Hiểu quy trình tuyển dụng cơ bản (sàng lọc - phỏng vấn - offer),"Sau khi phỏng vấn, bước tiếp theo trong quy trình tuyển dụng là gì?
A. Liên hệ với ứng viên để thông báo về kết quả
B. Chuẩn bị hợp đồng làm việc  ✓
C. Đánh giá lại hồ sơ ứng viên
D. Tổ chức buổi phỏng vấn thứ hai",,,,,,,,
79,v2_skill_extraction,hr_tuyendung_junior,"Cẩn thận, chủ động","Khi nhận thấy một ứng viên tiềm năng nhưng hồ sơ chưa đầy đủ, chuyên viên tuyển dụng cấp Junior nên làm gì?
A. Từ chối ứng viên vì hồ sơ không đầy đủ
B. Gửi email cho ứng viên để yêu cầu bổ sung thông tin và tiếp tục đánh giá  ✓
C. Thư từ ứng viên và kết thúc quá trình phỏng vấn
D. Bỏ qua thông tin thiếu hụt và tiếp tục với các ứng viên khác",,,,,,,,
80,v2_skill_extraction,cskh_junior,Kỹ năng giao tiếp,"Khi khách hàng gọi điện với thắc mắc, nhân viên Chăm sóc Khách hàng nên làm gì đầu tiên?
A. Gợi ý giải pháp nhanh nhất cho vấn đề của khách hàng
B. Nhấn mạnh ưu điểm sản phẩm/dịch vụ của công ty
C. Xác nhận thông tin và hiểu rõ vấn đề của khách hàng  ✓
D. Hỏi về lịch sử giao dịch của khách hàng",,,,,,,,
81,v2_skill_extraction,cskh_junior,Kỹ năng giao tiếp,"Trong trường hợp không thể giải quyết ngay thắc mắc của khách hàng, nhân viên Chăm sóc Khách hàng nên làm gì?
A. Hứa hẹn sẽ gọi lại sau
B. Trả lời rằng công ty không thể giúp đỡ
C. Ghi chú vấn đề và chuyển cho bộ phận liên quan xử lý
D. Để khách hàng tự tìm cách giải quyết  ✓",,,,,,,,
82,v2_skill_extraction,cskh_junior,Kỹ năng giao tiếp,"Kỹ năng nào sau đây là quan trọng nhất để nhân viên Chăm sóc Khách hàng cần có?
A. Kỹ năng lập trình
B. Kỹ năng giao tiếp  ✓
C. Kỹ năng thiết kế đồ họa
D. Kỹ năng quản lý dự án",,,,,,,,
83,v2_skill_extraction,cskh_junior,Kỹ năng giao tiếp,"Nếu khách hàng không hài lòng với dịch vụ, nhân viên Chăm sóc Khách hàng nên làm gì?
A. Tránh tiếp xúc trực tiếp với khách hàng
B. Xác nhận cảm giác của khách hàng và xin lỗi
C. Hỏi khách hàng về mức giá thấp hơn  ✓
D. Đề xuất giảm bớt số lượng dịch vụ mà khách hàng đang sử dụng",,,,,,,,
84,v2_skill_extraction,cskh_junior,Kỹ năng lắng nghe,"Khi khách hàng gọi điện với nhiều vấn đề phức tạp, nhân viên Chăm sóc Khách hàng nên làm gì để thể hiện kỹ năng lắng nghe hiệu quả?
A. Trả lời nhanh chóng và ngắn gọn để không làm mất thời gian của khách hàng
B. Gợi ý giải pháp ngay lập tức để khách hàng không phải chờ đợi
C. Ngắt lời khách hàng khi họ nói quá lâu để đưa ra câu hỏi chính xác
D. Xác nhận hiểu đúng thông tin bằng cách tóm tắt vấn đề và hỏi lại  ✓",,,,,,,,
85,v2_skill_extraction,cskh_junior,Kỹ năng lắng nghe,"Nếu một khách hàng không hài lòng với sản phẩm, nhân viên Chăm sóc Khách hàng nên làm gì để lắng nghe kỹ hơn?
A. Trả lời rằng công ty đang luôn cải tiến và sẽ cố gắng hơn
B. Hỏi khách hàng cụ thể về vấn đề họ gặp phải và cảm nhận của họ  ✓
C. Giải thích lý do tại sao sản phẩm không phù hợp với khách hàng
D. Dẫn dắt cuộc trò chuyện sang các ưu điểm khác của sản phẩm",,,,,,,,
86,v2_skill_extraction,cskh_junior,Kỹ năng lắng nghe,"Khi khách hàng gọi điện và nói rất nhanh, nhân viên Chăm sóc Khách hàng nên làm gì để đảm bảo họ hiểu đúng thông tin?
A. Gợi ý với khách hàng rằng họ cần nói chậm lại
B. Ngắt lời khách hàng để hỏi lại vấn đề một cách rõ ràng
C. Xác nhận bằng cách lặp lại những gì mình đã nghe và hỏi lại nếu có điều gì không chắc chắn  ✓
D. Tránh làm phiền khách hàng bằng cách chờ họ tự giải thích lại",,,,,,,,
87,v2_skill_extraction,cskh_junior,Xử lý tình huống khách hàng khó tính,"Khi một khách hàng gọi điện với thái độ khó chịu vì sản phẩm bị lỗi, nhân viên Chăm sóc Khách hàng nên làm gì đầu tiên?
A. Trả lời ngắn gọn và yêu cầu khách hàng đợi xử lý sau
B. Xác nhận thông tin của khách hàng và xin lỗi về sự không hài lòng  ✓
C. Giải thích rằng sản phẩm đang được bảo hành miễn phí
D. Yêu cầu khách hàng gửi lại sản phẩm để kiểm tra",,,,,,,,
88,v2_skill_extraction,cskh_junior,Xử lý tình huống khách hàng khó tính,"Nếu một khách hàng phản ánh về dịch vụ không tốt và yêu cầu hoàn tiền, nhân viên Chăm sóc Khách hàng nên xử lý như thế nào?
A. Hứa hẹn sẽ giải quyết ngay lập tức mà không cần kiểm tra
B. Xác nhận lại vấn đề với khách hàng và hướng dẫn quy trình hoàn trả
C. Từ chối yêu cầu của khách hàng vì chính sách công ty không cho phép  ✓
D. Ghi chú lại và để khách hàng chờ đợi câu trả lời sau",,,,,,,,
89,v2_skill_extraction,cskh_junior,Kiên nhẫn,"Khi một khách hàng gọi điện với nhiều thắc mắc phức tạp, bạn sẽ làm gì?
A. Gợi ý khách hàng liên hệ bộ phận kỹ thuật để giải quyết vấn đề.
B. Hãy kiên nhẫn lắng nghe và giải đáp từng thắc mắc của khách hàng một cách cẩn thận.  ✓
C. Trả lời nhanh chóng nhưng không cần quá chi tiết để kết thúc cuộc gọi sớm.
D. Yêu cầu khách hàng gửi email để có thể trả lời sau khi nghiên cứu kỹ vấn đề.",,,,,,,,
90,v2_skill_extraction,project_manager_senior,Quản lý phạm vi dự án,"Trong quản lý phạm vi dự án, công cụ nào thường được sử dụng để xác định và kiểm soát các thay đổi trong phạm vi?
A. Gantt Chart
B. Phân tích SWOT
C. Quản lý thay đổi (Change Management)  ✓
D. Đồ thị Ishikawa",,,,,,,,
91,v2_skill_extraction,project_manager_senior,Quản lý phạm vi dự án,"Khi một dự án gặp phải rủi ro liên quan đến phạm vi, quản lý dự án nên thực hiện bước nào đầu tiên?
A. Tạo ra các giải pháp thay thế
B. Xác định mức độ ảnh hưởng của rủi ro  ✓
C. Đánh giá lại kế hoạch dự án
D. Thông báo cho khách hàng",,,,,,,,
92,v2_skill_extraction,project_manager_senior,Quản lý thời gian dự án,"Trong quản lý dự án, phương pháp nào sau đây thường được sử dụng để xác định và ưu tiên các nhiệm vụ theo mức độ quan trọng?
A. Gantt Chart
B. Pareto Chart
C. Prioritization Matrix  ✓
D. Risk Register",,,,,,,,
93,v2_skill_extraction,project_manager_senior,Quản lý thời gian dự án,"Khi quản lý thời gian dự án, phương pháp nào dưới đây được sử dụng để phân tích các rủi ro có thể ảnh hưởng đến tiến độ?
A. Critical Path Method (CPM)
B. Earned Value Management (EVM)
C. Resource Leveling
D. Risk Analysis  ✓",,,,,,,,
94,v2_skill_extraction,project_manager_senior,Quản lý chi phí dự án,"Trong quản lý chi phí dự án, phương pháp nào sau đây thường được sử dụng để xác định và kiểm soát chi phí hiệu quả?
A. Phân tích SWOT
B. Quản lý rủi ro
C. Dự toán chi tiết (Detailed Budgeting)  ✓
D. Phân tích cạnh tranh thị trường",,,,,,,,
95,v2_skill_extraction,project_manager_senior,Quản lý rủi ro và thay đổi trong dự án,"Trong quản lý dự án, quy trình nào sau đây là bước đầu tiên trong quá trình quản lý rủi ro?
A. Xác định và đánh giá rủi ro  ✓
B. Tạo ra kế hoạch quản lý rủi ro
C. Phân tích tác động của rủi ro
D. Thực hiện các biện pháp phòng ngừa",,,,,,,,
96,v2_skill_extraction,project_manager_senior,Quản lý rủi ro và thay đổi trong dự án,"Trong quá trình quản lý thay đổi dự án, bước nào sau đây không phải là một phần của quy trình?
A. Xác định yêu cầu thay đổi
B. Đánh giá tác động của thay đổi
C. Thực hiện và kiểm tra thay đổi
D. Tạo ra kế hoạch quản lý rủi ro  ✓",,,,,,,,
97,v2_skill_extraction,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Khi giao tiếp với các stakeholder, quản lý dự án cần lưu ý điều gì để đảm bảo thông tin truyền đạt một cách hiệu quả?
A. Chỉ tập trung vào những vấn đề kỹ thuật
B. Đảm bảo thông tin được cung cấp đầy đủ và chính xác  ✓
C. Sử dụng ngôn ngữ chuyên môn phức tạp
D. Tránh trả lời các câu hỏi không liên quan",,,,,,,,
98,v2_skill_extraction,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Trong quá trình lãnh đạo dự án, quản lý dự án cần sử dụng kỹ năng nào để giải quyết xung đột giữa các stakeholder?
A. Kỹ năng lập kế hoạch
B. Kỹ năng giao tiếp và thương lượng  ✓
C. Kỹ năng phân tích số liệu
D. Kỹ năng thiết kế công nghệ",,,,,,,,
99,v2_skill_extraction,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Quản lý dự án cần làm gì để đảm bảo stakeholder nhận thức được tầm quan trọng của việc tuân thủ các quy định pháp luật trong quá trình thực hiện dự án?
A. Tránh thảo luận về vấn đề này
B. Chỉ thông báo cho một số stakeholder
C. Đảm bảo thông tin được truyền đạt đầy đủ và thường xuyên  ✓
D. Gửi email đơn giản không cần giải thích",,,,,,,,
100,v2_skill_extraction,edge_jd_rac,SQL JOIN,"Khi sử dụng JOIN trong SQL để kết hợp dữ liệu từ hai bảng có một trường chung, nhưng muốn lấy tất cả các bản ghi từ bảng thứ nhất và chỉ những bản ghi có trường chung với bảng thứ hai, nên sử dụng loại JOIN nào?
A. INNER JOIN
B. LEFT JOIN  ✓
C. RIGHT JOIN
D. FULL OUTER JOIN",,,,,,,,
101,v2_skill_extraction,edge_jd_rac,SQL JOIN,"Trong SQL, khi thực hiện JOIN giữa bảng A và B, nếu muốn kết hợp tất cả bản ghi từ bảng A với các bản ghi trong bảng B mà có trường chung, nên sử dụng loại JOIN nào?
A. INNER JOIN
B. LEFT JOIN
C. RIGHT JOIN
D. FULL OUTER JOIN  ✓",,,,,,,,
102,v2_skill_extraction,edge_jd_rac,Hạch toán thuế GTGT,"Trong trường hợp bán hàng trả góp, doanh nghiệp cần xử lý như thế nào trong hạch toán thuế GTGT?
A. Hạch toán thuế GTGT ngay khi giao hàng cho khách
B. Chỉ hạch toán thuế GTGT khi khách thanh toán đầy đủ
C. Tạm không hạch toán thuế GTGT, chờ đến khi khách trả hết nợ mới hạch toán
D. Phân bổ thuế GTGT theo tiến độ của việc khách trả góp  ✓",,,,,,,,
103,v2_skill_extraction,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Khi giao tiếp với khách hàng, bạn cần sử dụng ngôn ngữ như thế nào để đảm bảo sự chuyên nghiệp và hiệu quả?
A. Ngôn ngữ thô lỗ
B. Ngôn ngữ ngắn gọn
C. Ngôn ngữ lịch sự và rõ ràng  ✓
D. Ngôn ngữ phức tạp",,,,,,,,
104,v2_skill_extraction,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Trong trường hợp khách hàng có yêu cầu không rõ ràng, bạn sẽ làm gì để đảm bảo hiểu đúng yêu cầu của họ?
A. Tự quyết định cách thực hiện
B. Yêu cầu khách hàng cung cấp thêm thông tin  ✓
C. Giao cho đồng nghiệp giải quyết
D. Tránh trả lời",,,,,,,,
105,v2_skill_extraction,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Khi gặp phải tình huống ngoại lệ trong công việc, bạn sẽ xử lý như thế nào?
A. Tùy tiện giải quyết
B. Trao đổi với đồng nghiệp để tìm cách giải quyết  ✓
C. Để cho cấp trên giải quyết
D. Không hành động",,,,,,,,
106,v2_skill_extraction,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Nếu khách hàng có phản hồi tiêu cực về dịch vụ, bạn sẽ xử lý như thế nào?
A. Tranh cãi với khách hàng
B. Xem nhẹ phản hồi của khách hàng
C. Tư duy tích cực và tìm cách cải thiện  ✓
D. Không xin lỗi",,,,,,,,
107,v2_skill_extraction,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Khi sử dụng Microsoft Word để tạo một tài liệu, bạn muốn thêm một hình ảnh vào trang và điều chỉnh vị trí của nó sao cho hình ảnh này không bị di chuyển khi thay đổi kích thước trang. Bạn nên chọn tính năng nào trong các lựa chọn sau?
A. Thêm hình ảnh thông thường
B. Thêm hình ảnh làm nền
C. Đặt hình ảnh vào một khung cố định  ✓
D. Điều chỉnh kích thước của hình ảnh",,,,,,,,
108,v2_skill_extraction,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Trong Microsoft Excel, bạn cần tạo một bảng tính để theo dõi doanh thu hàng tháng. Bạn muốn sử dụng công thức để tự động tính tổng doanh thu cho từng tháng và tổng cộng năm. Công thức nào sau đây là cách đúng nhất để thực hiện?
A. =SUM(A1:A30)  ✓
B. =TOTAL(A1:A30)
C. =ADDUP(A1:A30)
D. =SUMMARIZE(A1:A30)",,,,,,,,
109,v2_skill_extraction,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Khi sử dụng Microsoft PowerPoint để trình bày, bạn muốn thêm một hiệu ứng chuyển đổi từ trang này sang trang khác. Hiệu ứng nào sau đây không phải là một trong các lựa chọn chuyển đổi sẵn có?
A. Chuyển đổi từ trái sang phải
B. Chuyển đổi từ trên xuống dưới
C. Chuyển đổi từ giữa ra ngoài
D. Chuyển đổi từ dưới lên trên  ✓",,,,,,,,
110,v2_skill_extraction,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Khi quản lý lịch hẹn cho một hội nghị trực tuyến với nhiều người tham gia từ các múi giờ khác nhau, chuyên viên Văn phòng cần lưu ý điều gì?
A. Chỉ cần xác định thời gian bắt đầu của hội nghị
B. Chọn một múi giờ cố định cho toàn bộ hội nghị
C. Đảm bảo lịch hẹn phù hợp với múi giờ của tất cả các tham gia  ✓
D. Không cần xem xét múi giờ khi tổ chức hội nghị trực tuyến",,,,,,,,
111,v2_skill_extraction,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Trong trường hợp một nhân viên có lịch trình bận rộn và nhiều cuộc hẹn, chuyên viên Văn phòng nên sử dụng công cụ nào để tối ưu hóa quản lý thời gian?
A. Một cuốn sổ tay giấy
B. Một ứng dụng quản lý lịch hẹn di động  ✓
C. Một bảng lịch giấy
D. Email cá nhân",,,,,,,,
