STT,Version,JD_id,Skill,Câu hỏi (đầy đủ),Correctness,Relevance,Distractor,Tình huống,Rõ ràng,Điểm TB,Đạt,Ghi chú
66,v3_fewshot,digital_marketing_mid,Phân tích dữ liệu chiến dịch bằng Google Analytics,"Trong Google Analytics, bạn muốn xem số lượng người dùng mới truy cập vào website trong tháng vừa qua. Bạn nên sử dụng báo cáo nào?
A. Báo cáo Traffic Sources
B. Báo cáo Audience Overview
C. Báo cáo Acquisition - All Traffic  ✓
D. Báo cáo Behavior - Events",,,,,,,,
67,v3_fewshot,digital_marketing_mid,Phân tích dữ liệu chiến dịch bằng Google Analytics,"Bạn muốn phân tích hiệu suất của các chiến dịch quảng cáo trên Google Ads. Trong Google Analytics, bạn nên sử dụng tính năng nào để liên kết dữ liệu từ Google Ads?
A. Tính năng Universal Analytics
B. Tính năng Admin & Settings
C. Tính năng Data Import
D. Tính năng Campaigns  ✓",,,,,,,,
68,v3_fewshot,digital_marketing_mid,Lập báo cáo hiệu quả chiến dịch marketing,"Khi lập báo cáo hiệu quả chiến dịch marketing, bạn cần bao gồm những thông tin nào để đánh giá hiệu suất của chiến dịch?
A. Tên chiến dịch
B. Ngày bắt đầu và kết thúc
C. Chi phí đầu tư
D. Tổng số lượt truy cập (UV) và tỷ lệ chuyển đổi (%)  ✓",,,,,,,,
69,v3_fewshot,digital_marketing_mid,Hiểu về phễu marketing,"Trong phễu marketing, giai đoạn nào có mục tiêu chính là tạo ra sự nhận biết thương hiệu và thu hút khách hàng tiềm năng?
A. Giai đoạn Nguồn cung
B. Giai đoạn Nhận thức  ✓
C. Giai đoạn Xem xét
D. Giai đoạn Mua",,,,,,,,
70,v3_fewshot,hr_tuyendung_junior,Kỹ năng giao tiếp,"Khi phỏng vấn ứng viên, bạn nhận thấy họ không thể giải thích rõ ràng về quá trình làm việc trước đó. Cách phản hồi phù hợp nhất là?
A. Hỏi thêm chi tiết để hiểu rõ hơn  ✓
B. Tạo một tình huống giả định và yêu cầu ứng viên mô tả
C. Tránh đề cập đến vấn đề này vì sợ gây ấn tượng không tốt
D. Yêu cầu ứng viên xem lại hồ sơ của mình",,,,,,,,
71,v3_fewshot,hr_tuyendung_junior,Kỹ năng giao tiếp,"Bạn nhận được email từ một ứng viên có ngữ cảnh và ngữ pháp không chính xác. Cách phản hồi hiệu quả nhất là?
A. Trả lời email với ngữ cảnh và ngữ pháp tương tự
B. Yêu cầu ứng viên gửi lại email sau khi chỉnh sửa  ✓
C. Trả lời email nhưng chỉ ra lỗi về ngữ cảnh và ngữ pháp
D. Không trả lời email để tránh gây ấn tượng không tốt",,,,,,,,
72,v3_fewshot,hr_tuyendung_junior,Kỹ năng giao tiếp,"Khi gặp phải sự cố trong quá trình giao tiếp với đồng nghiệp, bạn nên?
A. Tránh vấn đề bằng cách im lặng
B. Gọi điện thoại trực tiếp và nói chuyện thẳng thắn  ✓
C. Đưa ra lời khuyên từ xa mà không trao đổi trực tiếp
D. Yêu cầu quản lý can thiệp",,,,,,,,
73,v3_fewshot,hr_tuyendung_junior,Kỹ năng giao tiếp,"Trong một cuộc họp, bạn nhận thấy có sự hiểu lầm giữa các thành viên. Cách giải quyết tốt nhất là?
A. Từ chối tham gia vào cuộc tranh luận
B. Để mọi người tự giải quyết
C. Gợi ý cho mọi người thảo luận rõ ràng về vấn đề  ✓
D. Yêu cầu quản lý họp lại sau khi hiểu rõ vấn đề",,,,,,,,
74,v3_fewshot,hr_tuyendung_junior,Đọc và đối chiếu JD với hồ sơ ứng viên,"Ứng viên A nộp hồ sơ cho vị trí Chuyên viên Tuyển dụng với kinh nghiệm làm việc trong lĩnh vực nhân sự 2 năm. Trong mô tả công việc (JD), yêu cầu ứng viên phải có ít nhất 3 năm kinh nghiệm. Cách xử lý hợp lý là gì?
A. Từ chối hồ sơ vì không đáp ứng được yêu cầu
B. Yêu cầu ứng viên A cung cấp thêm thông tin về kinh nghiệm làm việc  ✓
C. Nhận hồ sơ và cho rằng kinh nghiệm của A tương đương với 3 năm
D. Gửi email cho A để xác nhận lại thông tin",,,,,,,,
75,v3_fewshot,hr_tuyendung_junior,Đọc và đối chiếu JD với hồ sơ ứng viên,"Ứng viên B có kỹ năng viết bài xã hội học nhưng không có kinh nghiệm trong ngành nhân sự. Trong JD, yêu cầu ứng viên phải có ít nhất một năm kinh nghiệm viết về nhân sự. Cách xử lý hợp lý là gì?
A. Từ chối hồ sơ vì không đáp ứng được yêu cầu  ✓
B. Yêu cầu B cung cấp thêm thông tin về kỹ năng viết bài xã hội học
C. Nhận hồ sơ và cho rằng kỹ năng viết của B có thể chuyển giao sang ngành nhân sự
D. Gửi email cho B để xác nhận lại thông tin",,,,,,,,
76,v3_fewshot,hr_tuyendung_junior,Hiểu quy trình tuyển dụng cơ bản (sàng lọc - phỏng vấn - offer),"Trong quy trình tuyển dụng, bước nào sau đây không phải là một phần của quá trình sàng lọc ứng viên?
A. Lập danh sách ứng viên
B. Thực hiện phỏng vấn sơ bộ
C. Đánh giá hồ sơ ứng viên
D. Gửi offer làm việc  ✓",,,,,,,,
77,v3_fewshot,hr_tuyendung_junior,Hiểu quy trình tuyển dụng cơ bản (sàng lọc - phỏng vấn - offer),"Khi lập kế hoạch tuyển dụng, yếu tố nào dưới đây không phải là một tiêu chí cần thiết?
A. Ngân sách tuyển dụng
B. Thời gian thực hiện
C. Số lượng ứng viên dự kiến
D. Màu sắc của logo công ty  ✓",,,,,,,,
78,v3_fewshot,hr_tuyendung_junior,Hiểu quy trình tuyển dụng cơ bản (sàng lọc - phỏng vấn - offer),"Trong quy trình phỏng vấn, mục đích chính của việc hỏi về kinh nghiệm làm việc trước đây là gì?
A. Kiểm tra kỹ năng chuyên môn  ✓
B. Xác minh thông tin hồ sơ
C. Đánh giá khả năng giao tiếp
D. Xem xét mức lương mong muốn",,,,,,,,
79,v3_fewshot,hr_tuyendung_junior,"Cẩn thận, chủ động","Khi nhận thông tin về một vị trí tuyển dụng mới, bạn nên làm gì đầu tiên để thể hiện tinh thần cẩn thận và chủ động?
A. Chỉ lưu lại thông tin mà không hành động
B. Tư vấn cho đồng nghiệp trước khi bắt đầu công việc
C. Kiểm tra kỹ thông tin và lập kế hoạch triển khai ngay  ✓
D. Gửi email cho quản lý nhưng chưa thực hiện gì",,,,,,,,
80,v3_fewshot,cskh_junior,Kỹ năng giao tiếp,"Khi khách hàng gọi điện với thắc mắc, nhân viên Chăm sóc Khách hàng nên làm gì đầu tiên?
A. Trả lời ngay lập tức mà không cần hiểu rõ vấn đề
B. Hỏi lại khách hàng để đảm bảo đã hiểu đúng vấn đề  ✓
C. Ghi chú lại và trả lời sau khi tìm hiểu kỹ
D. Chờ khách hàng tự giải quyết nếu có thể",,,,,,,,
81,v3_fewshot,cskh_junior,Kỹ năng giao tiếp,"Trong trường hợp khách hàng không hài lòng với dịch vụ, nhân viên Chăm sóc Khách hàng nên làm gì?
A. Tỏ ra bất bình và tranh cãi
B. Xin lỗi và đề xuất giải pháp để cải thiện  ✓
C. Bảo rằng công ty sẽ không chịu trách nhiệm
D. Tránh tiếp xúc trực tiếp với khách hàng",,,,,,,,
82,v3_fewshot,cskh_junior,Kỹ năng giao tiếp,"Khi giao tiếp qua email, nhân viên Chăm sóc Khách hàng nên làm gì để đảm bảo thông điệp được truyền đạt chính xác?
A. Gửi email nhanh chóng nhưng không kiểm tra kỹ  ✓
B. Viết rõ ràng và sử dụng ngôn ngữ chuyên môn
C. Sử dụng nhiều emoticon để thể hiện cảm xúc
D. Chỉ viết ngắn gọn vì khách hàng bận rộn",,,,,,,,
83,v3_fewshot,cskh_junior,Kỹ năng giao tiếp,"Nhân viên Chăm sóc Khách hàng nên làm gì khi gặp phải tình huống không thể giải quyết?
A. Tự ý đưa ra quyết định
B. Tránh nói với khách hàng và giữ im lặng
C. Giao cho cấp trên hoặc bộ phận liên quan để xử lý  ✓
D. Hứa sẽ tự tìm cách giải quyết mà không thông báo",,,,,,,,
84,v3_fewshot,cskh_junior,Kỹ năng lắng nghe,"Khi khách hàng gọi điện và nói họ không hài lòng với sản phẩm đã mua, nhân viên nên làm gì đầu tiên?
A. Tranh cãi với khách hàng về chất lượng sản phẩm
B. Hỏi rõ nguyên nhân và cảm thông cho khách hàng  ✓
C. Yêu cầu khách hàng gửi lại sản phẩm để kiểm tra
D. Gợi ý khách hàng nên mua sản phẩm khác",,,,,,,,
85,v3_fewshot,cskh_junior,Kỹ năng lắng nghe,"Nếu một khách hàng gọi điện với nhiều câu hỏi phức tạp, nhân viên nên làm gì?
A. Tránh trả lời và chuyển sang nhân viên khác
B. Hãy kiên nhẫn lắng nghe và giải đáp từng câu hỏi  ✓
C. Gợi ý khách hàng tìm thông tin trên website
D. Yêu cầu khách hàng gửi email để có thể trả lời chi tiết hơn",,,,,,,,
86,v3_fewshot,cskh_junior,Kỹ năng lắng nghe,"Khi khách hàng gọi điện với một vấn đề phức tạp, nhân viên nên làm gì để đảm bảo họ hiểu rõ vấn đề?
A. Trả lời nhanh chóng để kết thúc cuộc gọi
B. Hỏi lại khách hàng về thông tin chi tiết và ghi chú  ✓
C. Gợi ý khách hàng đến trung tâm dịch vụ khách hàng
D. Yêu cầu khách hàng đợi một chút vì nhân viên cần tìm hiểu thêm",,,,,,,,
87,v3_fewshot,cskh_junior,Xử lý tình huống khách hàng khó tính,"Khách hàng gọi điện phản ánh rằng họ đã thanh toán hóa đơn nhưng vẫn nhận được thông báo thiếu tiền. Làm gì là bước đầu tiên bạn nên thực hiện?
A. Gọi lại khách hàng để xác nhận thông tin
B. Kiểm tra lại hệ thống và tìm kiếm giao dịch của khách hàng  ✓
C. Hứa với khách hàng sẽ giải quyết ngay lập tức
D. Tư vấn khách hàng sử dụng phương thức thanh toán khác",,,,,,,,
88,v3_fewshot,cskh_junior,Xử lý tình huống khách hàng khó tính,"Khách hàng đến cửa hàng phàn nàn về chất lượng sản phẩm và yêu cầu hoàn tiền. Bạn nên làm gì đầu tiên?
A. Hỏi rõ nguyên nhân và lý do của khách hàng  ✓
B. Tư vấn khách hàng sử dụng sản phẩm theo hướng dẫn
C. Yêu cầu khách hàng mang lại sản phẩm để kiểm tra
D. Trả lời khách hàng rằng không thể hoàn tiền",,,,,,,,
89,v3_fewshot,cskh_junior,Kiên nhẫn,"Khi một khách hàng gọi điện với nhiều thắc mắc phức tạp, bạn cần dành bao lâu để giải quyết vấn đề của họ mà không bị gián đoạn?
A. 10 phút
B. 30 phút
C. 1 giờ
D. Không giới hạn thời gian  ✓",,,,,,,,
90,v3_fewshot,project_manager_senior,Quản lý phạm vi dự án,"Khi một dự án lớn bị chia thành nhiều giai đoạn nhỏ hơn để quản lý, quy trình này gọi là gì?
A. Phân tích phạm vi
B. Chia nhỏ phạm vi
C. Phân giải phạm vi  ✓
D. Phân tách phạm vi",,,,,,,,
91,v3_fewshot,project_manager_senior,Quản lý phạm vi dự án,"Trong quản lý dự án, công cụ nào được sử dụng để xác định và kiểm soát các thay đổi trong phạm vi dự án?
A. Plan-Do-Check-Act (PDCA)
B. Phân tích SWOT
C. Quản lý rủi ro
D. Quản lý thay đổi  ✓",,,,,,,,
92,v3_fewshot,project_manager_senior,Quản lý thời gian dự án,"Khi quản lý một dự án với nhiều công việc song hành, bạn phát hiện rằng có một số công việc phụ thuộc vào nhau. Công cụ nào sau đây sẽ giúp bạn tổ chức và theo dõi các mối quan hệ này hiệu quả nhất?
A. Gantt Chart  ✓
B. Trello
C. MS Word
D. Excel",,,,,,,,
93,v3_fewshot,project_manager_senior,Quản lý thời gian dự án,"Trong quá trình quản lý dự án, bạn nhận thấy rằng một số thành viên trong đội không tuân thủ lịch trình đã được lên kế hoạch. Phương pháp nào sau đây sẽ giúp cải thiện tình hình này?
A. Tăng cường giám sát
B. Thay đổi lịch trình
C. Giao thêm công việc cho họ
D. Đào tạo kỹ năng quản lý thời gian  ✓",,,,,,,,
94,v3_fewshot,project_manager_senior,Quản lý chi phí dự án,"Trong quản lý chi phí dự án, nếu phát hiện một khoản chi phí không hợp lệ nhưng đã được thanh toán, biện pháp nào sau đây là phù hợp nhất để xử lý?
A. Từ chối thanh toán và yêu cầu hoàn tiền
B. Ghi nhận vào tài khoản riêng chờ quyết định
C. Thực hiện giao dịch đảo ngược và điều chỉnh  ✓
D. Để qua không xử lý",,,,,,,,
95,v3_fewshot,project_manager_senior,Quản lý rủi ro và thay đổi trong dự án,"Trong một dự án xây dựng, nếu phát hiện ra rằng việc sử dụng vật liệu không đạt chuẩn có thể gây nguy hiểm cho công trình, quản lý dự án nên thực hiện bước nào đầu tiên?
A. Tiếp tục giám sát và hy vọng vấn đề sẽ tự giải quyết
B. Tổ chức cuộc họp khẩn cấp với đội ngũ kỹ thuật để thảo luận về các biện pháp khắc phục  ✓
C. Gửi thông báo cho khách hàng rằng chất lượng công trình có thể bị ảnh hưởng
D. Thay đổi kế hoạch dự án để loại bỏ hạng mục sử dụng vật liệu không đạt chuẩn",,,,,,,,
96,v3_fewshot,project_manager_senior,Quản lý rủi ro và thay đổi trong dự án,"Khi một thay đổi lớn trong dự án được đề xuất, quản lý dự án cần thực hiện bước nào đầu tiên?
A. Thực hiện ngay thay đổi để đảm bảo tiến độ
B. Thông báo cho khách hàng về việc thay đổi này
C. Đánh giá tác động của thay đổi và xác định kế hoạch hành động  ✓
D. Tư vấn cho đội ngũ kỹ thuật thực hiện thay đổi",,,,,,,,
97,v3_fewshot,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Khi giao tiếp với các stakeholder, quản lý dự án nên sử dụng phương pháp nào để đảm bảo thông tin được truyền đạt một cách rõ ràng và chính xác?
A. Gửi email nội bộ không có tiêu đề
B. Sử dụng ngôn ngữ chuyên môn phức tạp
C. Tạo ra báo cáo dài dòng với nhiều chi tiết
D. Lập kế hoạch giao tiếp và sử dụng các phương tiện phù hợp  ✓",,,,,,,,
98,v3_fewshot,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Trong một dự án, stakeholder yêu cầu thay đổi thiết kế. Quản lý dự án nên làm gì đầu tiên?
A. Từ chối thay đổi vì nó không nằm trong phạm vi ban đầu
B. Thực hiện thay đổi ngay lập tức để đáp ứng yêu cầu
C. Ghi nhận yêu cầu và đánh giá tác động của nó lên dự án  ✓
D. Trả lời stakeholder rằng bạn sẽ xem xét sau",,,,,,,,
99,v3_fewshot,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Kỹ năng nào dưới đây không phải là một phần quan trọng trong việc lãnh đạo và giao tiếp với các stakeholder?
A. Năng lực kỹ thuật chuyên môn  ✓
B. Kỹ năng lắng nghe
C. Kỹ năng giải quyết xung đột
D. Kỹ năng xây dựng mối quan hệ",,,,,,,,
100,v3_fewshot,edge_jd_rac,SQL JOIN,"Trong truy vấn SQL, nếu bạn muốn kết hợp dữ liệu từ hai bảng Customers và Orders dựa trên cột CustomerId mà vẫn giữ được hiệu suất cao, phương án nào sau đây là tốt nhất?
A. JOIN không sử dụng chỉ mục
B. INNER JOIN với chỉ mục trên cột CustomerId  ✓
C. FULL OUTER JOIN
D. LEFT JOIN",,,,,,,,
101,v3_fewshot,edge_jd_rac,SQL JOIN,"Nếu bạn cần lấy tất cả các khách hàng từ bảng Customers và chỉ những đơn đặt hàng có trạng thái 'Đã thanh toán' từ bảng Orders, phương án nào sau đây là đúng?
A. LEFT JOIN
B. RIGHT JOIN
C. INNER JOIN
D. LEFT OUTER JOIN  ✓",,,,,,,,
102,v3_fewshot,edge_jd_rac,Hạch toán thuế GTGT,"Doanh nghiệp bán hàng hóa trị giá 30 triệu cho khách hàng nhưng chưa nhận tiền. Bút toán ghi nhận đúng là gì?
A. Nợ Hàng hóa / Có Tiền mặt
B. Nợ Doanh thu / Có Hàng hóa  ✓
C. Nợ Hàng hóa / Có Doanh thu
D. Nợ Tiền mặt / Có Hàng hóa",,,,,,,,
103,v3_fewshot,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Khi giao tiếp với khách hàng, bạn nhận thấy họ không hiểu rõ thông tin doanh nghiệp cung cấp. Cách tốt nhất để cải thiện là gì?
A. Yêu cầu khách hàng xác nhận lại yêu cầu
B. Giảm tốc độ nói và giải thích kỹ hơn  ✓
C. Sử dụng nhiều từ chuyên ngành để thể hiện kiến thức
D. Gửi email thay vì gọi điện thoại",,,,,,,,
104,v3_fewshot,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Trong một cuộc họp, bạn phát hiện có sự hiểu lầm giữa các thành viên về mục tiêu dự án. Cách xử lý hiệu quả nhất là gì?
A. Từ chối thảo luận thêm để tránh mất thời gian
B. Yêu cầu mỗi người viết lại mục tiêu của mình
C. Ghi rõ mục tiêu vào văn bản và gửi cho mọi người  ✓
D. Để mọi người tự giải quyết",,,,,,,,
105,v3_fewshot,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Khi gặp phải một vấn đề không thường gặp trong công việc hàng ngày, bạn nên làm gì để đảm bảo thông tin được truyền đạt chính xác?
A. Giải quyết vấn đề nhanh chóng và sau đó giải thích
B. Gửi email cho tất cả mọi người về vấn đề này
C. Tìm hiểu kỹ lưỡng trước khi thảo luận với đồng nghiệp  ✓
D. Tránh nói về vấn đề để không làm phiền mọi người",,,,,,,,
106,v3_fewshot,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Bạn nhận được phản hồi từ khách hàng rằng họ không hài lòng với dịch vụ. Cách tiếp cận tốt nhất là gì?
A. Phản hồi lại rằng bạn đã cố gắng hết sức
B. Tránh thảo luận về vấn đề để tránh căng thẳng
C. Xác định nguyên nhân và đưa ra giải pháp cụ thể  ✓
D. Hỏi khách hàng rằng họ không muốn sử dụng dịch vụ nữa",,,,,,,,
107,v3_fewshot,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Khi tạo một bảng trong Excel để theo dõi doanh thu hàng ngày, bạn muốn tự động tính tổng doanh thu cuối cùng của bảng. Cách nào sau đây sẽ giúp bạn thực hiện điều này?
A. Chèn công thức SUM ở dưới cùng của bảng
B. Sử dụng công cụ Tổng hợp dữ liệu
C. Tạo một biểu đồ từ dữ liệu
D. Thêm một cột mới và sử dụng công thức SUM  ✓",,,,,,,,
108,v3_fewshot,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Trong Word, bạn cần chèn một hình ảnh vào trang và điều chỉnh kích thước sao cho nó vừa khít với một phần cụ thể của văn bản. Cách nào sau đây sẽ giúp bạn thực hiện?
A. Chọn hình ảnh rồi kéo góc để thay đổi kích thước
B. Đặt hình ảnh lên trang, chọn 'Kích thước phù hợp'
C. Sử dụng công cụ 'Thiết kế trang'
D. Nhấn chuột phải vào hình ảnh và chọn 'Cài đặt hình ảnh'  ✓",,,,,,,,
109,v3_fewshot,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Bạn đang sử dụng PowerPoint để trình bày một dự án. Bạn muốn thêm một biểu đồ từ dữ liệu đã có trong Excel vào trang trình bày. Cách nào sau đây sẽ giúp bạn thực hiện?
A. Chèn hình ảnh từ Excel
B. Sử dụng công cụ 'Thiết kế trang'
C. Nhấn chuột phải vào trang và chọn 'Chèn đồ họa từ Excel'  ✓
D. Tạo biểu đồ mới trong PowerPoint",,,,,,,,
110,v3_fewshot,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Khi một khách hàng đặt lịch hẹn vào giờ cao điểm, bạn cần làm gì để đảm bảo lịch trình không bị xung đột?
A. Tự động chuyển lịch hẹn sang thời gian trống  ✓
B. Gửi email nhắc nhở khách hàng về lịch hẹn
C. Yêu cầu khách hàng chọn lại thời gian
D. Tạo một lịch dự phòng cho khách hàng",,,,,,,,
111,v3_fewshot,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Trong trường hợp khách hàng không thể tham gia vào lịch hẹn đã đặt, bạn nên xử lý như thế nào?
A. Hủy lịch hẹn và không thông báo lại
B. Gửi email cho khách hàng về việc hủy lịch hẹn
C. Tự động chuyển lịch hẹn sang người khác
D. Yêu cầu khách hàng chọn lại thời gian  ✓",,,,,,,,
