STT,Version,JD_id,Skill,Câu hỏi (đầy đủ),Correctness,Relevance,Distractor,Tình huống,Rõ ràng,Điểm TB,Đạt,Ghi chú
111,v1_baseline,edge_jd_thieu_kythuat,,"Một trong những nhiệm vụ chính của vị trí này là gì?
A. Lập trình phần mềm
B. Sắp xếp lịch họp  ✓
C. Thiết kế đồ họa
D. Quản lý dự án",,,,,,,,
112,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có kỹ năng gì để quản lý văn bản giấy tờ?
A. Kỹ năng lái xe
B. Kỹ năng giao tiếp
C. Kỹ năng sử dụng máy tính văn phòng  ✓
D. Kỹ năng bán hàng",,,,,,,,
113,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có tinh thần như thế nào để phù hợp với vị trí này?
A. Tự lập
B. Hợp tác  ✓
C. Khám phá
D. Nghiên cứu",,,,,,,,
114,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần biết sử dụng các công cụ nào để hỗ trợ công việc?
A. Công cụ thiết kế web
B. Công cụ quản lý dự án
C. Công cụ máy tính văn phòng cơ bản  ✓
D. Công cụ phân tích dữ liệu",,,,,,,,
115,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có kỹ năng nào để sắp xếp lịch họp?
A. Kỹ năng lái xe
B. Kỹ năng giao tiếp
C. Kỹ năng sử dụng máy tính văn phòng  ✓
D. Kỹ năng bán hàng",,,,,,,,
116,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có phẩm chất nào để quản lý văn bản giấy tờ?
A. Tự lập
B. Hợp tác
C. Trung thực  ✓
D. Khám phá",,,,,,,,
117,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có kỹ năng nào để hỗ trợ các phòng ban khi cần?
A. Kỹ năng lái xe
B. Kỹ năng giao tiếp
C. Kỹ năng sử dụng máy tính văn phòng  ✓
D. Kỹ năng bán hàng",,,,,,,,
118,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có tinh thần như thế nào để quản lý văn bản giấy tờ?
A. Tự lập
B. Hợp tác
C. Trung thực
D. Khám phá  ✓",,,,,,,,
119,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có phẩm chất nào để sắp xếp lịch họp?
A. Tự lập
B. Hợp tác
C. Trung thực  ✓
D. Khám phá",,,,,,,,
120,v1_baseline,edge_jd_thieu_kythuat,,"Ứng viên cần có kỹ năng gì để hỗ trợ các phòng ban khi cần?
A. Kỹ năng lái xe
B. Kỹ năng giao tiếp
C. Kỹ năng sử dụng máy tính văn phòng  ✓
D. Kỹ năng bán hàng",,,,,,,,
